iter	RMSE
1665	1.618487209
1666	1.618487209
1667	1.618486626
1668	1.618289764
1669	1.618250805
1670	1.617857255
1671	1.617847456
1672	1.617683888
1673	1.617644056
1674	1.617643472
1675	1.617642891
1676	1.617642314
1677	1.617435813
1678	1.617435238
1679	1.617434666
1680	1.617030235
1681	1.616972342
1682	1.616932571
1683	1.616854012
1684	1.616691873
1685	1.616424118
1686	1.616125822
1687	1.615813932
1688	1.615813363
1689	1.615778201
1690	1.61574342
1691	1.615733127
1692	1.61567417
1693	1.615626131
1694	1.615625568
1695	1.615461315
1696	1.615437008
1697	1.615278966
1698	1.615278408
1699	1.615241442
1700	1.615240886
1701	1.614750606
1702	1.614750055
1703	1.614712452
1704	1.614711904
1705	1.614454042
1706	1.614232011
1707	1.613928036
1708	1.613639235
1709	1.61363869
1710	1.613594364
1711	1.613593821
1712	1.61356034
1713	1.6135598
1714	1.613559263
1715	1.613526142
1716	1.61314745
1717	1.613117018
1718	1.612851155
1719	1.612851155
1720	1.6125976
1721	1.612310437
1722	1.611826371
1723	1.611802241
1724	1.611628037
1725	1.611627521
1726	1.611617701
1727	1.611573265
1728	1.611268238
1729	1.611112303
1730	1.610756076
1731	1.610723563
1732	1.61071241
1733	1.610369603
1734	1.610369115
1735	1.610333427
1736	1.610005735
1737	1.609979193
1738	1.609955187
1739	1.609550568
1740	1.60940814
1741	1.609407658
1742	1.609285698
1743	1.609285219
1744	1.609225187
1745	1.608986718
1746	1.608976919
1747	1.608860121
1748	1.608822989
1749	1.608787292
1750	1.60874006
1751	1.608524486
1752	1.608480459
1753	1.608423072
1754	1.608270585
1755	1.608157897
1756	1.608157424
1757	1.608122989
1758	1.608103861
1759	1.608068979
1760	1.607849741
1761	1.607813077
1762	1.607708354
1763	1.607662388
1764	1.607623006
1765	1.607494881
1766	1.607375128
1767	1.60700823
1768	1.606985278
1769	1.606933999
1770	1.606604383
1771	1.606199337
1772	1.605743687
1773	1.605700672
1774	1.605672766
1775	1.605654034
1776	1.605537314
1777	1.605246903
1778	1.605222121
1779	1.605066702
1780	1.604961823
1781	1.604864962
1782	1.604683311
1783	1.604575877
1784	1.604575428
1785	1.604450202
1786	1.60442711
1787	1.604399233
1788	1.604340183
1789	1.60407801
1790	1.60404467
1791	1.604014975
1792	1.603765756
1793	1.603651343
1794	1.6036288
1795	1.603609181
1796	1.603251597
1797	1.603176609
1798	1.603153908
1799	1.602650208
1800	1.602508998
1801	1.602374059
1802	1.60226382
1803	1.602206592
1804	1.60208658
1805	1.601760524
1806	1.601760085
1807	1.601737767
1808	1.601583123
1809	1.601553552
1810	1.601482801
1811	1.601481812
1812	1.601457192
1813	1.601426455
1814	1.601116613
1815	1.601087549
1816	1.601018786
1817	1.600908177
1818	1.600879537
1819	1.600847018
1820	1.600524989
1821	1.600415897
1822	1.600415896
1823	1.600366398
1824	1.600110576
1825	1.599940482
1826	1.599389536
1827	1.599361591
1828	1.599360627
1829	1.599330961
1830	1.599083436
1831	1.599082478
1832	1.599054922
1833	1.599032086
1834	1.599004958
1835	1.598926298
1836	1.598677814
1837	1.598630638
1838	1.598622841
1839	1.598607253
1840	1.598585375
1841	1.598481102
1842	1.598480167
1843	1.59847939
1844	1.598309957
1845	1.598026178
1846	1.598018086
1847	1.597752899
1848	1.597731259
1849	1.597730858
1850	1.59771328
1851	1.597660043
1852	1.597660043
1853	1.597488116
1854	1.597461266
1855	1.597439742
1856	1.597438986
1857	1.597279207
1858	1.5972788
1859	1.597068936
1860	1.597046283
1861	1.596905551
1862	1.596879091
1863	1.596509524
1864	1.596478654
1865	1.596305508
1866	1.596305112
1867	1.596032175
1868	1.595664135
1869	1.595429556
1870	1.595372283
1871	1.595325415
1872	1.595299372
1873	1.595081433
1874	1.595052156
1875	1.595051409
1876	1.594827437
1877	1.59480641
1878	1.594602744
1879	1.594576935
1880	1.594540498
1881	1.594202222
1882	1.594201853
1883	1.594172511
1884	1.594165026
1885	1.594147933
1886	1.594147565
1887	1.593990521
1888	1.593960646
1889	1.59388768
1890	1.593887313
1891	1.593887313
1892	1.593858324
1893	1.593840409
1894	1.593555504
1895	1.59336746
1896	1.593366753
1897	1.593068457
1898	1.593067754
1899	1.593067056
1900	1.593038478
1901	1.593011174
1902	1.592675844
1903	1.592675149
1904	1.592674304
1905	1.592646013
1906	1.592630463
1907	1.59263011
1908	1.592608376
1909	1.592583856
1910	1.592480048
1911	1.592295571
1912	1.592271414
1913	1.592119157
1914	1.591751498
1915	1.591584739
1916	1.591331195
1917	1.591330507
1918	1.591303521
1919	1.591084745
1920	1.591083911
1921	1.591083233
1922	1.591052225
1923	1.591007803
1924	1.590988216
1925	1.590969323
1926	1.590612937
1927	1.590236862
1928	1.590208245
1929	1.590207438
1930	1.590206637
1931	1.590000172
1932	1.589913492
1933	1.589656396
1934	1.589641793
1935	1.589635964
1936	1.589309359
1937	1.589283052
1938	1.589244037
1939	1.589218242
1940	1.589116666
1941	1.589068215
1942	1.589067574
1943	1.589049212
1944	1.588562873
1945	1.588548157
1946	1.588525725
1947	1.58848739
1948	1.588472286
1949	1.588069372
1950	1.588040509
1951	1.587752929
1952	1.587746691
1953	1.587417515
1954	1.587214488
1955	1.586978553
1956	1.586713868
1957	1.586713231
1958	1.586577088
1959	1.586158724
1960	1.586158091
1961	1.586051706
1962	1.58605093
1963	1.586026508
1964	1.585780985
1965	1.585547484
1966	1.585200691
1967	1.585154307
1968	1.585148868
1969	1.584855654
1970	1.584829394
1971	1.584828627
1972	1.584522856
1973	1.584268256
1974	1.584267496
1975	1.584243576
1976	1.584144872
1977	1.584128939
1978	1.584102235
1979	1.5838024
1980	1.583393648
1981	1.583376736
1982	1.583312066
1983	1.583297574
1984	1.58302011
1985	1.582961524
1986	1.582938089
1987	1.5826903
1988	1.582689696
1989	1.582450219
1990	1.582171592
1991	1.581956111
1992	1.581789397
1993	1.581731737
1994	1.581690184
1995	1.5814194
1996	1.581235254
1997	1.581036954
1998	1.58081191
1999	1.580770834
2000	1.580566483
2001	1.580523752
2002	1.580392359
2003	1.580215663
2004	1.579945732
2005	1.579700482
2006	1.579667291
2007	1.579646597
2008	1.579345601
2009	1.579324704
2010	1.579302127
2011	1.5791866
2012	1.579090737
2013	1.578796934
2014	1.578671016
2015	1.578418695
2016	1.578245776
2017	1.578206645
2018	1.577837666
2019	1.577429265
2020	1.577116791
2021	1.577096296
2022	1.577081514
2023	1.576809857
2024	1.576789529
2025	1.576711815
2026	1.576482038
2027	1.576468864
2028	1.576366211
2029	1.576169331
2030	1.575979989
2031	1.575963845
2032	1.575792306
2033	1.575760786
2034	1.57575539
2035	1.57572657
2036	1.575470606
2037	1.575460755
2038	1.575420963
2039	1.575346232
2040	1.575345918
2041	1.575140879
2042	1.575127881
2043	1.575106356
2044	1.575086832
2045	1.574755781
2046	1.574730213
2047	1.57443583
2048	1.57443524
2049	1.574413334
2050	1.574139891
2051	1.574101197
2052	1.573695345
2053	1.573689367
2054	1.573480977
2055	1.573456394
2056	1.573326376
2057	1.573118199
2058	1.573080508
2059	1.572805065
2060	1.572800451
2061	1.572799871
2062	1.572691299
2063	1.572690994
2064	1.572684789
2065	1.572684485
2066	1.572445776
2067	1.572242375
2068	1.572231263
2069	1.571867569
2070	1.57154017
2071	1.571487478
2072	1.571195441
2073	1.571189115
2074	1.571096649
2075	1.571004974
2076	1.570952722
2077	1.570608684
2078	1.570608115
2079	1.57060288
2080	1.570435704
2081	1.570435141
2082	1.570434582
2083	1.570335494
2084	1.57018157
2085	1.570175467
2086	1.56987161
2087	1.569850216
2088	1.569666183
2089	1.569644514
2090	1.569345673
2091	1.569053558
2092	1.568808534
2093	1.568807987
2094	1.56853948
2095	1.568516216
2096	1.568510422
2097	1.568162323
2098	1.567764367
2099	1.567741616
2100	1.567726285
2101	1.567703077
2102	1.567455984
2103	1.567147056
2104	1.567077596
2105	1.567063207
2106	1.567062934
2107	1.566799706
2108	1.56655785
2109	1.56637333
2110	1.566184715
2111	1.566166032
2112	1.566145654
2113	1.566125562
2114	1.566115286
2115	1.566103991
2116	1.56610347
2117	1.565917085
2118	1.56584925
2119	1.565552318
2120	1.565472434
2121	1.565150609
2122	1.564904111
2123	1.564903605
2124	1.564519942
2125	1.564489418
2126	1.564469934
2127	1.564450657
2128	1.564092402
2129	1.563810676
2130	1.563804793
2131	1.563658095
2132	1.563625566
2133	1.563606976
2134	1.563415971
2135	1.563164028
2136	1.563124594
2137	1.562908354
2138	1.562794212
2139	1.562604477
2140	1.562589516
2141	1.562570153
2142	1.56255106
2143	1.562461133
2144	1.56243418
2145	1.562433692
2146	1.562414873
2147	1.562394249
2148	1.562114675
2149	1.562101593
2150	1.562101106
2151	1.561828944
2152	1.561625402
2153	1.561624914
2154	1.561465722
2155	1.561443648
2156	1.56141751
2157	1.561366794
2158	1.561347006
2159	1.560986597
2160	1.560716446
2161	1.560449168
2162	1.560436433
2163	1.560416555
2164	1.560397262
2165	1.560134145
2166	1.560115829
2167	1.560078698
2168	1.560067428
2169	1.560052159
2170	1.560036975
2171	1.559775349
2172	1.559579557
2173	1.559546481
2174	1.559182224
2175	1.559039965
2176	1.559022626
2177	1.559004679
2178	1.558997568
2179	1.558989871
2180	1.558818263
2181	1.558610971
2182	1.55859311
2183	1.558365153
2184	1.558133597
2185	1.55787381
2186	1.557699197
2187	1.557681408
2188	1.557340147
2189	1.557322677
2190	1.557280984
2191	1.557108109
2192	1.556916524
2193	1.556651421
2194	1.556389063
2195	1.556370564
2196	1.556334654
2197	1.556317516
2198	1.556300616
2199	1.556282906
2200	1.556020042
2201	1.555977403
2202	1.55570153
2203	1.555683472
2204	1.555649914
2205	1.555460409
2206	1.555452552
2207	1.555305742
2208	1.554893221
2209	1.554879743
2210	1.554854617
2211	1.554839772
2212	1.554826316
2213	1.554463773
2214	1.554112206
2215	1.554094526
2216	1.553957749
2217	1.553941322
2218	1.553909542
2219	1.553657863
2220	1.553640845
2221	1.553490816
2222	1.553220709
2223	1.55312053
2224	1.553098628
2225	1.553079441
2226	1.553061717
2227	1.552898445
2228	1.552732686
2229	1.552490488
2230	1.552482624
2231	1.55243978
2232	1.552406425
2233	1.552388945
2234	1.552370349
2235	1.552357659
2236	1.552315613
2237	1.552299851
2238	1.552015098
2239	1.551761655
2240	1.551495637
2241	1.551441537
2242	1.551191985
2243	1.550927903
2244	1.55070208
2245	1.550446527
2246	1.550419637
2247	1.550151903
2248	1.550011488
2249	1.549997572
2250	1.549975538
2251	1.549965849
2252	1.549688184
2253	1.549517858
2254	1.54948771
2255	1.549425974
2256	1.549182121
2257	1.548885826
2258	1.548521438
2259	1.5484846
2260	1.548469367
2261	1.548221193
2262	1.548096025
2263	1.548059004
2264	1.547812482
2265	1.547787254
2266	1.547750299
2267	1.547735854
2268	1.547725833
2269	1.547708932
2270	1.547516769
2271	1.547273123
2272	1.547254564
2273	1.546984642
2274	1.546973681
2275	1.546800458
2276	1.546698307
2277	1.546303446
2278	1.546293272
2279	1.54628765
2280	1.546282234
2281	1.546262531
2282	1.546234736
2283	1.546068724
2284	1.545787872
2285	1.54577612
2286	1.545769223
2287	1.545477783
2288	1.545462725
2289	1.545447117
2290	1.545436932
2291	1.545420884
2292	1.545181516
2293	1.545163733
2294	1.545136564
2295	1.545125597
2296	1.544856723
2297	1.544852704
2298	1.544716965
2299	1.544711575
2300	1.544697656
2301	1.544670931
2302	1.544662291
2303	1.544429938
2304	1.544415569
2305	1.544227741
2306	1.544214227
2307	1.544200198
2308	1.544186854
2309	1.544173482
2310	1.54415661
2311	1.544078827
2312	1.544065342
2313	1.544050453
2314	1.543814195
2315	1.543808817
2316	1.543729466
2317	1.543698437
2318	1.54344951
2319	1.543325159
2320	1.543312297
2321	1.543301435
2322	1.543293859
2323	1.543280161
2324	1.54326715
2325	1.543258081
2326	1.543056335
2327	1.542763499
2328	1.542752958
2329	1.542606464
2330	1.542450651
2331	1.542220563
2332	1.542163745
2333	1.542152808
2334	1.542058615
2335	1.541932656
2336	1.541918484
2337	1.541906576
2338	1.541617006
2339	1.541607493
2340	1.541592377
2341	1.541324629
2342	1.541116991
2343	1.540959244
2344	1.540946562
2345	1.540784709
2346	1.54058586
2347	1.540352245
2348	1.540106136
2349	1.540100228
2350	1.539851196
2351	1.539625585
2352	1.539410487
2353	1.539158699
2354	1.538852421
2355	1.538839089
2356	1.538832569
2357	1.538823779
2358	1.53880845
2359	1.538794977
2360	1.538496388
2361	1.538320691
2362	1.538311522
2363	1.538216568
2364	1.537900026
2365	1.537827685
2366	1.537818575
2367	1.537562602
2368	1.537553544
2369	1.53736225
2370	1.537350788
2371	1.537341794
2372	1.537158966
2373	1.536917056
2374	1.536669127
2375	1.536414136
2376	1.536261964
2377	1.53625633
2378	1.536241003
2379	1.535965729
2380	1.535958151
2381	1.535948814
2382	1.535907879
2383	1.535902147
2384	1.535891913
2385	1.535666957
2386	1.535493127
2387	1.535478097
2388	1.535241208
2389	1.535223683
2390	1.535115357
2391	1.534793993
2392	1.534781132
2393	1.534372041
2394	1.534367051
2395	1.534327929
2396	1.534312551
2397	1.534300054
2398	1.534296154
2399	1.534288554
2400	1.534039273
2401	1.533807375
2402	1.53379447
2403	1.533745001
2404	1.533466157
2405	1.533465618
2406	1.533465087
2407	1.533407243
2408	1.533406724
2409	1.533178294
2410	1.533072478
2411	1.533058437
2412	1.53289416
2413	1.532893841
2414	1.532815246
2415	1.532815023
2416	1.532790725
2417	1.532773194
2418	1.532541171
2419	1.532258609
2420	1.53224314
2421	1.532121528
2422	1.532110309
2423	1.532109847
2424	1.532095492
2425	1.532080103
2426	1.53207728
2427	1.531721326
2428	1.531559346
2429	1.531550075
2430	1.531526231
2431	1.531376711
2432	1.531289918
2433	1.531276598
2434	1.531219314
2435	1.531059839
2436	1.531045747
2437	1.530822503
2438	1.530673724
2439	1.53066056
2440	1.530438416
2441	1.530324891
2442	1.530313678
2443	1.530283642
2444	1.530130491
2445	1.530117174
2446	1.53010904
2447	1.530009942
2448	1.529998617
2449	1.529997923
2450	1.529811275
2451	1.529795689
2452	1.529788272
2453	1.529787584
2454	1.529752978
2455	1.529542566
2456	1.529541882
2457	1.529533921
2458	1.529533243
2459	1.529327634
2460	1.529318787
2461	1.529312193
2462	1.529152034
2463	1.529077579
2464	1.528804487
2465	1.528641883
2466	1.528568404
2467	1.528567749
2468	1.52855233
2469	1.528458848
2470	1.528445926
2471	1.528413455
2472	1.528407568
2473	1.528400975
2474	1.528173433
2475	1.528157374
2476	1.528149626
2477	1.527958252
2478	1.52794625
2479	1.527718452
2480	1.527494384
2481	1.527486721
2482	1.527455766
2483	1.527310505
2484	1.527206341
2485	1.527195846
2486	1.526871776
2487	1.526608366
2488	1.52659269
2489	1.526585082
2490	1.526584594
2491	1.526216086
2492	1.526092733
2493	1.526092076
2494	1.525966269
2495	1.525749072
2496	1.525698078
2497	1.525684836
2498	1.525680083
2499	1.525531315
2500	1.525220099
2501	1.525006127
2502	1.524619949
2503	1.524609047
2504	1.524377026
2505	1.524369448
2506	1.524358222
2507	1.524189383
2508	1.524037636
2509	1.523941275
2510	1.523925824
2511	1.523636837
2512	1.523630634
2513	1.523602151
2514	1.523333179
2515	1.523332552
2516	1.523325216
2517	1.523173574
2518	1.522865482
2519	1.522651286
2520	1.522602787
2521	1.522596958
2522	1.522596528
2523	1.522420094
2524	1.522243709
2525	1.522073681
2526	1.521898149
2527	1.521895504
2528	1.52165956
2529	1.521473245
2530	1.521337991
2531	1.521330689
2532	1.521323433
2533	1.521269245
2534	1.521268136
2535	1.520765046
2536	1.520497391
2537	1.520496918
2538	1.520059383
2539	1.519968271
2540	1.51983432
2541	1.519804684
2542	1.519545486
2543	1.519543784
2544	1.519419763
2545	1.519330284
2546	1.519320548
2547	1.519314134
2548	1.519299043
2549	1.519291934
2550	1.519196709
2551	1.518922769
2552	1.518848934
2553	1.518678254
2554	1.518565472
2555	1.518559143
2556	1.518368061
2557	1.518120173
2558	1.517859272
2559	1.517852283
2560	1.517831106
2561	1.517615938
2562	1.517598482
2563	1.517350054
2564	1.517344424
2565	1.517280125
2566	1.517275083
2567	1.517198999
2568	1.517114174
2569	1.517081605
2570	1.516919968
2571	1.516666342
2572	1.516481744
2573	1.51647253
2574	1.516369485
2575	1.516090568
2576	1.516078863
2577	1.516057567
2578	1.515917862
2579	1.515899088
2580	1.515889793
2581	1.515503858
2582	1.515429731
2583	1.515081141
2584	1.514850134
2585	1.514676815
2586	1.514641839
2587	1.514634626
2588	1.514629691
2589	1.514400237
2590	1.514390816
2591	1.514378074
2592	1.514241653
2593	1.514147886
2594	1.513790872
2595	1.513624018
2596	1.513536176
2597	1.513523355
2598	1.513507889
2599	1.513207059
2600	1.513175713
2601	1.513027456
2602	1.51285749
2603	1.512804847
2604	1.512659417
2605	1.512467128
2606	1.512456242
2607	1.512443642
2608	1.512424361
2609	1.512185376
2610	1.511939573
2611	1.511785782
2612	1.511562598
2613	1.511414933
2614	1.511399453
2615	1.511389519
2616	1.511381171
2617	1.511349408
2618	1.511139617
2619	1.510977086
2620	1.510661118
2621	1.510552616
2622	1.510139472
2623	1.509920891
2624	1.509890097
2625	1.5098376
2626	1.509807069
2627	1.509683599
2628	1.509580026
2629	1.50939812
2630	1.509289092
2631	1.5092815
2632	1.509213992
2633	1.509122203
2634	1.509116617
2635	1.509108338
2636	1.508979497
2637	1.508896659
2638	1.508885698
2639	1.50886089
2640	1.508603847
2641	1.508597383
2642	1.508597283
2643	1.508589062
2644	1.508325603
2645	1.508137247
2646	1.508127728
2647	1.508101746
2648	1.508101646
2649	1.507978278
2650	1.507667835
2651	1.507603558
2652	1.507524586
2653	1.507515503
2654	1.50743132
2655	1.507420962
2656	1.507322081
2657	1.507305168
2658	1.507069897
2659	1.506830096
2660	1.506829993
2661	1.506697426
2662	1.506417185
2663	1.506249162
2664	1.506248759
2665	1.506075436
2666	1.50606987
2667	1.5059554
2668	1.505954936
2669	1.505603354
2670	1.505376042
2671	1.505346126
2672	1.505345965
2673	1.505268103
2674	1.505218245
2675	1.504943489
2676	1.504943333
2677	1.504921559
2678	1.504805021
2679	1.504802095
2680	1.50479439
2681	1.504794234
2682	1.50478522
2683	1.504488995
2684	1.504306377
2685	1.504276744
2686	1.504257881
2687	1.504085754
2688	1.5040856
2689	1.503800143
2690	1.503774797
2691	1.503770973
2692	1.503591552
2693	1.503220631
2694	1.503191268
2695	1.503175878
2696	1.503168513
2697	1.502910534
2698	1.502815031
2699	1.502691861
2700	1.502686282
2701	1.502564823
2702	1.502564667
2703	1.502560885
2704	1.502531764
2705	1.502523962
2706	1.502240423
2707	1.50215511
2708	1.501975312
2709	1.501970072
2710	1.501871711
2711	1.501848005
2712	1.501767809
2713	1.501740883
2714	1.501542421
2715	1.501536399
2716	1.501531361
2717	1.501435606
2718	1.501205638
2719	1.501066396
2720	1.500805307
2721	1.500715214
2722	1.500518043
2723	1.50044246
2724	1.500428114
2725	1.50042382
2726	1.500270977
2727	1.500270883
2728	1.50002748
2729	1.500027329
2730	1.499917363
2731	1.499916418
2732	1.49989758
2733	1.499841467
2734	1.499665889
2735	1.499660471
2736	1.499632128
2737	1.499551112
2738	1.499545138
2739	1.499425117
2740	1.499257704
2741	1.499232821
2742	1.499193277
2743	1.499182004
2744	1.499161657
2745	1.499081998
2746	1.499067945
2747	1.499039588
2748	1.499031864
2749	1.499031574
2750	1.498805426
2751	1.498680029
2752	1.498668956
2753	1.498668808
2754	1.498660133
2755	1.498542503
2756	1.498531661
2757	1.498503476
2758	1.498503328
2759	1.498276643
2760	1.498260851
2761	1.498249952
2762	1.498249813
2763	1.498126679
2764	1.498122138
2765	1.498121316
2766	1.498115694
2767	1.498104636
2768	1.498104553
2769	1.498082927
2770	1.498071192
2771	1.498065897
2772	1.497680819
2773	1.497376623
2774	1.497371014
2775	1.497365747
2776	1.497288943
2777	1.497076028
2778	1.497075888
2779	1.497004972
2780	1.497004835
2781	1.496993552
2782	1.49682277
2783	1.496689006
2784	1.496672011
2785	1.496671874
2786	1.496436825
2787	1.496427263
2788	1.496295406
2789	1.495960669
2790	1.495947466
2791	1.49593566
2792	1.495825111
2793	1.495677368
2794	1.495663501
2795	1.495597896
2796	1.495463508
2797	1.495457756
2798	1.495451398
2799	1.495436242
2800	1.495436109
2801	1.495435976
2802	1.495347009
2803	1.495331053
2804	1.495330923
2805	1.495259057
2806	1.495248913
2807	1.495248784
2808	1.495243636
2809	1.495243573
2810	1.495243446
2811	1.495237237
2812	1.494878194
2813	1.494878069
2814	1.494877944
2815	1.4946284
2816	1.494449907
2817	1.494428023
2818	1.49439851
2819	1.494398394
2820	1.494392727
2821	1.494386762
2822	1.494386646
2823	1.494351407
2824	1.494000531
2825	1.494000419
2826	1.494000307
2827	1.494000196
2828	1.493955734
2829	1.493955624
2830	1.493946526
2831	1.493700935
2832	1.493700825
2833	1.493430029
2834	1.493127871
2835	1.492963911
2836	1.492876177
2837	1.49257356
2838	1.492569604
2839	1.492569493
2840	1.492569436
2841	1.492507556
2842	1.492507448
2843	1.4925024
2844	1.492502292
2845	1.492502185
2846	1.49247422
2847	1.492444453
2848	1.492444398
2849	1.492444292
2850	1.492435285
2851	1.492109436
2852	1.492104423
2853	1.492090918
2854	1.492064843
2855	1.492064738
2856	1.491798901
2857	1.49172776
2858	1.491727656
2859	1.491718708
2860	1.491712947
2861	1.491629065
2862	1.491480807
2863	1.49147447
2864	1.491468193
2865	1.49146809
2866	1.491355247
2867	1.491236283
2868	1.491236177
2869	1.491236073
2870	1.490894578
2871	1.490772031
2872	1.490646784
2873	1.490646683
2874	1.490646582
2875	1.490639648
2876	1.490625841
2877	1.490416173
2878	1.490396004
2879	1.490391606
2880	1.490391508
2881	1.490173226
2882	1.490173128
2883	1.490159819
2884	1.489912707
2885	1.489912659
2886	1.489912563
2887	1.489912469
2888	1.489776634
2889	1.489771402
2890	1.489712181
2891	1.489712087
2892	1.489705101
2893	1.489700251
2894	1.489690831
2895	1.489690738
2896	1.489690694
2897	1.489677615
2898	1.48947121
2899	1.48946579
2900	1.489452478
2901	1.48945239
2902	1.489439207
2903	1.489439121
2904	1.4894262
2905	1.489426129
2906	1.489426086
2907	1.489426001
2908	1.489425917
2909	1.489421883
2910	1.489271276
2911	1.489267824
2912	1.489262984
2913	1.489257662
2914	1.489257577
2915	1.489257494
2916	1.489257411
2917	1.489254023
2918	1.48925394
2919	1.48890903
2920	1.488900623
2921	1.488665348
2922	1.488652823
2923	1.488641063
2924	1.488610964
2925	1.488610911
2926	1.488610833
2927	1.488604915
2928	1.488599052
2929	1.48858993
2930	1.488326554
2931	1.488309743
2932	1.488197473
2933	1.487857968
2934	1.487855479
2935	1.487850752
2936	1.487847409
2937	1.487847355
2938	1.487842569
2939	1.48784249
2940	1.487707201
2941	1.487585549
2942	1.487439563
2943	1.487437682
2944	1.487331135
2945	1.487331059
2946	1.4873184
2947	1.487306353
2948	1.487306303
2949	1.48728042
2950	1.487280346
2951	1.487276158
2952	1.487267232
2953	1.487267159
2954	1.487267086
2955	1.4872605
2956	1.487242436
2957	1.487028434
2958	1.487028362
2959	1.48702829
2960	1.48702822
2961	1.486997147
2962	1.486987277
2963	1.486501541
2964	1.486474706
2965	1.486474639
2966	1.48647133
2967	1.486471264
2968	1.486320591
2969	1.486181338
2970	1.486178075
2971	1.4858898
2972	1.48588654
2973	1.485886477
2974	1.485886414
2975	1.485878417
2976	1.485878382
2977	1.485870588
2978	1.48586711
2979	1.48586705
2980	1.485692477
2981	1.48568897
2982	1.485688911
2983	1.485521392
2984	1.485452187
2985	1.485448949
2986	1.485438251
2987	1.485320074
2988	1.485216803
2989	1.485204352
2990	1.485198909
2991	1.485191174
2992	1.484961775
2993	1.484958343
2994	1.484815466
2995	1.484717682
2996	1.484714481
2997	1.484702302
2998	1.48459409
2999	1.484588234
3000	1.484584784
3001	1.484573568
3002	1.484424858
3003	1.484397485
3004	1.484385755
3005	1.484130142
3006	1.484118714
3007	1.484115316
3008	1.483966294
3009	1.483954958
3010	1.483750866
3011	1.48357536
3012	1.48350772
3013	1.48347973
3014	1.483450802
3015	1.483437588
3016	1.483286451
3017	1.483256235
3018	1.482744042
3019	1.48240278
3020	1.48239744
3021	1.482276611
3022	1.482262462
3023	1.482252379
3024	1.48210524
3025	1.482098829
3026	1.482042851
3027	1.482034355
3028	1.482031183
3029	1.482004867
3030	1.481993529
3031	1.48198216
3032	1.481974005
3033	1.481872448
3034	1.481868235
3035	1.481856923
3036	1.481851741
3037	1.481750326
3038	1.481724459
3039	1.481596118
3040	1.481440393
3041	1.481430199
3042	1.481430171
3043	1.481427175
3044	1.481243608
3045	1.481231991
3046	1.481231964
3047	1.481074389
3048	1.481074364
3049	1.480885524
3050	1.480885479
3051	1.480759726
3052	1.480759684
3053	1.480750227
3054	1.480750202
3055	1.48073814
3056	1.480524958
3057	1.48023778
3058	1.480237664
3059	1.480227177
3060	1.480219802
3061	1.480209216
3062	1.479894101
3063	1.479748287
3064	1.479580929
3065	1.479460382
3066	1.479457021
3067	1.479456997
3068	1.479397851
3069	1.479397836
3070	1.479359898
3071	1.479131876
3072	1.479131853
3073	1.479126408
3074	1.479116056
3075	1.479092758
3076	1.479090933
3077	1.478882204
3078	1.478877217
3079	1.478869956
3080	1.478859502
3081	1.478849144
3082	1.478849121
3083	1.478843915
3084	1.478839838
3085	1.478781759
3086	1.478778092
3087	1.478690319
3088	1.478690295
3089	1.478683156
3090	1.478555766
3091	1.47849709
3092	1.478185009
3093	1.478079756
3094	1.478074613
3095	1.478074605
3096	1.478074596
3097	1.478074573
3098	1.478064461
3099	1.478059995
3100	1.478014909
3101	1.478005286
3102	1.477757589
3103	1.477752845
3104	1.477745957
3105	1.477734333
3106	1.477734311
3107	1.477734289
3108	1.477429481
3109	1.477186916
3110	1.476879604
3111	1.476879581
3112	1.476875491
3113	1.47677756
3114	1.476773921
3115	1.476758442
3116	1.476758419
3117	1.476575553
3118	1.476572292
3119	1.476572269
3120	1.476572245
3121	1.476572222
3122	1.476572199
3123	1.476567843
3124	1.47656782
3125	1.476567797
3126	1.476567775
3127	1.476567753
3128	1.476557526
3129	1.476557504
3130	1.476316079
3131	1.476311574
3132	1.476311551
3133	1.476311529
3134	1.476301788
3135	1.476301766
3136	1.476291952
3137	1.47629193
3138	1.476291909
3139	1.476286405
3140	1.476286384
3141	1.476282034
3142	1.476282013
3143	1.47627249
3144	1.476235726
3145	1.476235706
3146	1.476226288
3147	1.47611446
3148	1.476110669
3149	1.476069323
3150	1.475903125
3151	1.475903105
3152	1.475903084
3153	1.475903064
3154	1.475903044
3155	1.475870416
3156	1.475866082
3157	1.475716509
3158	1.475500238
3159	1.475500217
3160	1.47549086
3161	1.475490839
3162	1.475490818
3163	1.475466648
